cui	drugbank_id
C0038148	DB02901
C0000578	DB02959
C4083155	DB02959
C4083156	DB02959
C4255636	DB02959
C0297960	DB03010
C1533643	DB03085
C0074214	DB03106
C0139674	DB03106
C0001041	DB03128
C0055389	DB03128
C0015540	DB03147
C0000975	DB03166
C0000983	DB03166
C0148405	DB03166
C0030032	DB03209
C4255635	DB03209
C0070570	DB03255
C0063034	DB03348
C0018988	DB03404
C0281603	DB03496
C0098361	DB03516
C0379251	DB03516
C0031381	DB03575
C0030078	DB03585
C0046882	DB03604
C1529212	DB03604
C0035554	DB03615
C0011479	DB03619
C0086123	DB03619
C0054332	DB03695
C0164200	DB03701
C0041175	DB03754
C1306531	DB03754
C2348308	DB03756
C0031364	DB03783
C0053225	DB03793
C0016564	DB03843
C0016584	DB03843
C0070066	DB03843
C0949307	DB03843
C0670282	DB03849
C0968887	DB03849
C0055738	DB03852
C0041942	DB03904
C3272707	DB03925
C4306029	DB03925
C0005117	DB04115
C0011588	DB04209
C0028928	DB04224
C0097964	DB04253
C0055819	DB04272
C0012324	DB04326
C0021528	DB04335
C0006992	DB04339
C0064582	DB04398
C2608095	DB04398
C0022949	DB04465
C2347999	DB04468
C0028067	DB04552
C1449934	DB04552
C0026651	DB04570
C4255634	DB04570
C0041086	DB04571
C0162480	DB04571
C0702232	DB04571
C0039871	DB04572
C0728766	DB04572
C0014927	DB04573
C4255632	DB04573
C4255633	DB04573
C0059668	DB04574
C0034410	DB04575
C0306128	DB04575
C4255628	DB04575
C4255629	DB04575
C4255630	DB04575
C4255631	DB04575
C0085161	DB04576
C1564754	DB04576
C3275184	DB04576
C4255626	DB04576
C4255627	DB04576
C0021971	DB04711
C1955822	DB04725
C4306018	DB04725
C0132515	DB04743
C0038880	DB04786
C0242512	DB04786
C0878165	DB04786
C1515085	DB04786
C1609964	DB04787
C0049315	DB04789
C3498054	DB04789
C4477200	DB04789
C0053570	DB04794
C0105297	DB04794
C0129435	DB04794
C0053111	DB04812
C0005661	DB04813
C0623554	DB04814
C0021978	DB04815
C0057135	DB04816
C0012586	DB04817
C0022059	DB04818
C0025625	DB04819
C4306009	DB04819
C0027999	DB04820
C0028277	DB04821
C0069753	DB04822
C0031422	DB04823
C0600489	DB04824
C0982338	DB04824
C0033059	DB04825
C0076382	DB04826
C0041964	DB04827
C0078840	DB04828
C0024334	DB04829
C0065356	DB04829
C0006359	DB04830
C0040209	DB04831
C0043479	DB04832
C0025627	DB04833
C0876716	DB04834
C1667052	DB04835
C0051607	DB04836
C0055904	DB04837
C0718589	DB04837
C0010525	DB04838
C0056855	DB04839
C0011082	DB04840
C0016295	DB04841
C3885487	DB04841
C0016383	DB04842
C0592034	DB04842
C0065955	DB04843
C0360172	DB04843
C0039623	DB04844
C1135132	DB04845
C0055021	DB04846
C4310578	DB04847
C4305837	DB04848
C1698364	DB04849
C2347645	DB04850
C0754576	DB04851
C1522523	DB04851
C1100413	DB04852
C4306027	DB04852
C0530859	DB04853
C4306030	DB04853
C0249529	DB04854
C0766326	DB04855
C1744304	DB04855
C1956290	DB04855
C1956291	DB04855
C0533979	DB04856
C0965394	DB04857
C0208407	DB04858
C1883595	DB04859
C0049968	DB04860
C1612082	DB04860
C4306026	DB04860
C0068475	DB04861
C1259637	DB04862
C0665278	DB04863
C0063033	DB04864
C0062941	DB04865
C0062095	DB04866
C0753720	DB04867
C1721377	DB04868
C1527839	DB04869
C0667047	DB04870
C4284886	DB04870
C2350948	DB04871
C4255624	DB04871
C1138576	DB04872
C1313428	DB04873
C1527086	DB04874
C1310767	DB04875
C4306003	DB04875
C1452601	DB04876
C1570906	DB04876
C1570909	DB04876
C1721378	DB04876
C4255621	DB04876
C4255622	DB04876
C4255623	DB04876
C0282813	DB04877
C0532578	DB04878
C1174791	DB04878
C0912413	DB04879
C0912586	DB04879
C0116190	DB04880
C0678138	DB04880
C1567656	DB04881
C1328673	DB04882
C4306017	DB04882
C1143138	DB04883
C0215087	DB04884
C0249289	DB04885
C0170881	DB04886
C1723617	DB04887
C1721449	DB04888
C1721450	DB04888
C0053551	DB04889
C0666500	DB04890
C2698371	DB04890
C2698339	DB04891
C0294794	DB04892
C2607809	DB04893
C0164678	DB04894
C0967532	DB04895
C1531015	DB04895
C1576729	DB04895
C2987718	DB04895
C1533126	DB04896
C0385603	DB04897
C1609686	DB04897
C0966370	DB04898
C1174793	DB04898
C1314929	DB04898
C4255620	DB04898
C0054015	DB04899
C1177218	DB04899
C1317554	DB04899
C0076612	DB04900
C1515426	DB04900
C1664150	DB04900
C1098262	DB04901
C1120452	DB04903
C1435422	DB04904
C2607725	DB04904
C1704341	DB04905
C2354637	DB04907
C4305833	DB04907
C0386752	DB04908
C0754280	DB04908
C0658114	DB04909
C1099477	DB04909
C1101021	DB04909
C0069763	DB04910
C1144403	DB04911
C0076693	DB04912
C0935889	DB04914
C0968838	DB04915
C1134444	DB04915
C4306005	DB04915
C0054065	DB04917
C1100584	DB04918
C1622308	DB04918
C1097921	DB04919
C0766108	DB04920
C2347779	DB04920
C4282231	DB04921
C0531483	DB04924
C0141449	DB04925
C4306023	DB04925
C1142931	DB04926
C4305832	DB04927
C4305831	DB04928
C4305830	DB04929
C0070455	DB04930
C0377309	DB04931
C2607750	DB04931
C0057257	DB04932
C1743645	DB04933
C0753448	DB04934
C0075773	DB04936
C0112160	DB04936
C4306022	DB04936
C1313616	DB04938
C3537519	DB04938
C0214828	DB04941
C2744960	DB04941
C4255619	DB04941
C1567753	DB04942
C4305825	DB04943
C0051027	DB04944
C0247194	DB04946
C1174764	DB04946
C2701270	DB04946
C0663483	DB04947
C0065152	DB04948
C0916853	DB04949
C0069919	DB04950
C0298067	DB04951
C0072972	DB04952
C0530684	DB04953
C3160375	DB04953
C0766193	DB04954
C0104263	DB04955
C0966666	DB04956
C4306015	DB04956
C0252416	DB04957
C1120776	DB04958
C1327844	DB04959
C1174783	DB04960
C1176289	DB04960
C0877874	DB04961
C0382120	DB04962
C4305824	DB04963
C0664207	DB04964
C0024071	DB04967
C4305823	DB04968
C0935802	DB04969
C0379461	DB04970
C0675074	DB04971
C4305822	DB04971
C2827096	DB04972
C1436330	DB04973
C0965498	DB04974
C0299316	DB04975
C0909605	DB04976
C0388638	DB04977
C1453789	DB04978
C1172837	DB04979
C1722375	DB04980
C1541519	DB04981
C0994515	DB04982
C1998014	DB04983
C1670100	DB04985
C1831967	DB04986
C4305819	DB04987
C1722442	DB04988
C4305818	DB04989
C4305817	DB04991
C1723251	DB04992
C4305816	DB04995
C1142934	DB04996
C4305815	DB04997
C1741114	DB04998
C1744513	DB04998
C4305814	DB04999
C4305813	DB05000
C4305812	DB05001
C0123374	DB05003
C4305811	DB05004
C4305810	DB05005
C1741817	DB05006
C2698163	DB05009
C1506802	DB05010
C4305809	DB05011
C1568699	DB05012
C1452152	DB05013
C2825682	DB05013
C3257744	DB05013
C1541529	DB05014
C1948068	DB05015
C2930764	DB05016
C4305808	DB05017
C2698220	DB05018
C4305807	DB05019
C4305806	DB05020
C4305805	DB05021
C0051733	DB05022
C4305804	DB05023
C4305803	DB05024
C1451975	DB05025
C4305801	DB05027
C0058815	DB05029
C4490514	DB05029
C3489749	DB05031
C1743081	DB05032
C4305800	DB05033
C0077910	DB05034
C2825673	DB05035
C4282299	DB05036
C1879520	DB05037
C2718119	DB05038
C1722260	DB05039
C1722261	DB05039
C4305798	DB05040
C0163272	DB05041
C3275321	DB05041
C4305797	DB05042
C4305796	DB05043
C4305795	DB05044
C4306020	DB05045
C4305794	DB05046
C2717487	DB05047
C3179569	DB05048
C2352395	DB05049
C2605575	DB05050
C1999759	DB05051
C4305793	DB05052
C4305792	DB05053
C4282182	DB05054
C4305802	DB05055
C4305799	DB05056
C0059506	DB05057
C4305786	DB05059
C2604486	DB05060
C4305785	DB05061
C0967014	DB05063
C2973464	DB05064
C4305783	DB05068
C4305782	DB05069
C4305781	DB05070
C4305780	DB05071
C4305779	DB05072
C2002402	DB05073
C2354130	DB05075
C0060197	DB05076
C1436085	DB05077
C4305778	DB05078
C4305777	DB05079
C4305776	DB05080
C4305775	DB05081
C4305774	DB05082
C4042342	DB05084
C0537150	DB05087
C1831930	DB05088
C4519665	DB05088
C4305773	DB05089
C4305772	DB05090
C4305771	DB05091
C3713697	DB05092
C4305641	DB05093
C1529361	DB05095
C2607419	DB05096
C0669980	DB05097
C1517701	DB05097
C0299583	DB05098
C0002823	DB05099
C0919273	DB05100
C1328134	DB05101
C2350739	DB05102
C0103186	DB05103
C0137152	DB05103
C1328147	DB05103
C0663058	DB05104
C0759032	DB05105
C4305770	DB05106
C0044914	DB05107
C4305769	DB05108
C0388976	DB05109
C1311070	DB05109
C4305768	DB05110
C1682646	DB05111
C1098783	DB05112
C1134469	DB05113
C4305767	DB05114
C1957876	DB05115
C1135140	DB05116
C4305766	DB05117
C4305765	DB05118
C2699087	DB05119
C4305764	DB05120
C4305763	DB05121
C4305762	DB05122
C0672211	DB05123
C4305755	DB05124
C4305754	DB05125
C4305753	DB05126
C4305752	DB05127
C1621960	DB05128
C4305999	DB05128
C0059041	DB05129
C4042450	DB05130
C4305751	DB05131
C4305750	DB05132
C4305749	DB05133
C0675974	DB05134
C0166730	DB05135
C1707382	DB05136
C0023929	DB05137
C4305748	DB05138
C2603641	DB05139
C1541489	DB05140
C1832051	DB05141
C4305747	DB05142
C1143252	DB05143
C2827544	DB05143
C0206255	DB05144
C4305746	DB05144
C4305745	DB05145
C1710687	DB05146
C2703082	DB05147
C4282166	DB05148
C1831757	DB05149
C4305639	DB05150
C4305744	DB05151
C1173695	DB05152
C4282096	DB05152
C4310440	DB05154
C3502039	DB05155
C4305742	DB05156
C4305741	DB05157
C1832040	DB05158
C4305740	DB05159
C4053926	DB05160
C1579194	DB05161
C4305739	DB05163
C4305738	DB05164
C2987390	DB05165
C4305737	DB05166
C4305736	DB05167
C3530172	DB05168
C1879521	DB05169
C4305735	DB05170
C2976587	DB05171
C4305733	DB05172
C2984037	DB05173
C4305732	DB05174
C4305731	DB05177
C4305730	DB05178
C4305729	DB05179
C4305728	DB05180
C4305727	DB05181
C2346560	DB05182
C4305726	DB05183
C2348842	DB05184
C2001395	DB05185
C1688515	DB05186
C3714123	DB05187
C3493586	DB05188
C3467774	DB05189
C2347742	DB05190
C0971713	DB05191
C2714811	DB05192
C4305723	DB05194
C4305722	DB05195
C4305721	DB05196
C0142971	DB05197
C2346878	DB05198
C3180956	DB05199
C4282300	DB05200
C4305720	DB05201
C4490515	DB05202
C4305719	DB05203
C2348194	DB05204
C2974072	DB05205
C4305717	DB05207
C3181260	DB05209
C3181261	DB05209
C2351370	DB05210
C4305716	DB05211
C2351061	DB05212
C4305715	DB05214
C2346839	DB05217
C4305714	DB05218
C4301781	DB05219
C2987636	DB05220
C4305713	DB05222
C3467801	DB05223
C2606753	DB05224
C2745478	DB05225
C4078198	DB05226
C2742356	DB05227
C4305638	DB05228
C0053336	DB05229
C2717706	DB05230
C0039705	DB05232
C4305712	DB05233
C2001336	DB05234
C4305711	DB05235
C4305710	DB05236
C4281740	DB05237
C4049146	DB05239
C2348352	DB05241
C4305709	DB05242
C2983773	DB05243
C4305708	DB05244
C0037134	DB05245
C0728768	DB05245
C0729114	DB05245
C0109002	DB05246
C0729224	DB05246
C4305707	DB05249
C1950934	DB05252
C3641718	DB05253
C4282370	DB05253
C0016016	DB05254
C4255566	DB05254
C4316907	DB05254
C4490317	DB05254
C2825588	DB05255
C4305637	DB05257
C0002199	DB05258
C0289884	DB05259
C0061008	DB05260
C2700233	DB05260
C0030086	DB05262
C0602741	DB05262
C4306006	DB05262
C1741624	DB05263
C4305700	DB05264
C0209315	DB05265
C0378416	DB05265
C0123047	DB05266
C4305699	DB05268
C1700683	DB05271
C0772051	DB05273
C0062525	DB05276
C1541188	DB05281
C1832020	DB05282
C2827157	DB05284
C4305698	DB05285
C0963154	DB05288
C1327754	DB05289
C4305697	DB05290
C4305696	DB05292
C4305695	DB05293
C1121849	DB05294
C2828245	DB05295
C0338310	DB05296
C1134470	DB05297
C1876228	DB05298
C0064332	DB05299
C4305694	DB05300
C4305693	DB05301
C2355300	DB05303
C3146299	DB05304
C1434448	DB05305
C4305692	DB05306
C4305691	DB05307
C1831592	DB05308
C4305649	DB05309
C4305690	DB05310
C1722685	DB05311
C4305689	DB05312
C4305688	DB05313
C4305687	DB05315
C1722267	DB05316
C1144550	DB05317
C1831819	DB05319
C4305686	DB05319
C4305685	DB05320
C2350656	DB05321
C1135129	DB05322
C2935840	DB05325
C4305684	DB05326
C3266874	DB05327
C4305683	DB05328
C1541425	DB05329
C1870831	DB05330
C2364481	DB05332
C4305682	DB05333
C4224790	DB05336
C4305681	DB05337
C4305679	DB05339
C3642295	DB05340
C0540301	DB05341
C1138502	DB05343
C0207071	DB05344
C4519900	DB05344
C4305674	DB05345
C4305673	DB05346
C4305670	DB05350
C2348248	DB05351
C2609580	DB05351
C2745276	DB05352
C1610505	DB05353
C1120220	DB05361
C4305636	DB05362
C4305665	DB05363
C4305664	DB05364
C3490787	DB05365
C4282250	DB05367
C4256166	DB05368
C4305663	DB05369
C4305662	DB05370
C4305661	DB05371
C2713964	DB05372
C3181262	DB05374
C4324742	DB05374
C0069693	DB05377
C1130449	DB05380
C0019588	DB05381
C0021968	DB05382
C0282774	DB05383
C0964399	DB05384
C1444947	DB05384
C0769777	DB05385
C2936767	DB05385
C0218633	DB05386
C1963096	DB05387
C4256165	DB05389
C4305656	DB05390
C4305655	DB05391
C1831919	DB05393
C0772289	DB05394
C2698085	DB05395
C1176138	DB05396
C2603873	DB05396
C0054368	DB05398
C1721335	DB05399
C0211668	DB05400
C3181500	DB05402
C0756262	DB05403
C2743109	DB05404
C1173476	DB05405
C1142996	DB05406
C1451333	DB05407
C2699871	DB05408
C1313042	DB05409
C1568185	DB05410
C4305998	DB05411
C2699882	DB05412
C4305997	DB05413
C1948063	DB05414
C1702164	DB05415
C0966149	DB05416
C3252055	DB05417
C2987637	DB05418
C4305996	DB05419
C1328202	DB05420
C0389510	DB05421
C1121258	DB05422
C2003716	DB05423
C1450570	DB05424
C1872514	DB05426
C1541538	DB05427
C0964264	DB05428
C4305995	DB05429
C4305994	DB05430
C4305993	DB05431
C4305992	DB05432
C4305991	DB05433
C1704426	DB05434
C1530141	DB05437
C4305990	DB05438
C4305989	DB05439
C1450367	DB05440
C4305988	DB05441
C1317969	DB05442
C4305987	DB05443
C1176364	DB05444
C3657143	DB05445
C1619866	DB05446
C4305986	DB05447
C2348772	DB05448
C4305985	DB05449
C2604163	DB05450
C0107719	DB05451
C4305984	DB05452
C2826084	DB05454
C2930575	DB05455
C1531311	DB05456
C1328144	DB05457
C0666154	DB05458
C2744325	DB05459
C2827153	DB05460
C0910099	DB05461
C1506199	DB05463
C1505836	DB05464
C1143028	DB05465
C4305983	DB05466
C4305982	DB05467
C4305981	DB05468
C4305980	DB05469
C1870781	DB05470
C1328236	DB05471
C0083028	DB05472
C4305978	DB05473
C4305977	DB05474
C1173247	DB05475
C1453900	DB05476
C4284418	DB05477
C1566740	DB05478
C4305976	DB05479
C4305975	DB05480
C4305974	DB05481
C0099808	DB05482
C4305973	DB05483
C4282409	DB05484
C1706643	DB05485
C4079860	DB05487
C0968226	DB05488
C4317347	DB05488
C4305648	DB05489
C2716958	DB05490
C4305971	DB05490
C1706674	DB05491
C4305970	DB05492
C4305969	DB05493
C2713005	DB05494
C4305968	DB05495
C2935224	DB05496
C1144328	DB05498
C4305967	DB05499
C1706677	DB05500
C1530479	DB05501
C1328058	DB05502
C4282181	DB05505
C1565486	DB05506
C1957295	DB05507
C4305965	DB05509
C0063033	DB05510
C4489756	DB05511
C4305964	DB05512
C1876229	DB05521
C3154701	DB05521
C2604635	DB05528
C1699861	DB05541
C2742502	DB05578
C2700602	DB05595
C0030895	DB05630
C0591962	DB05630
C0878127	DB05630
C0878129	DB05630
C4255611	DB05630
C4255612	DB05630
C4255613	DB05630
C4305963	DB05649
C2934726	DB05650
C4305962	DB05652
C1880735	DB05659
C2353435	DB05659
C4305961	DB05662
C4305960	DB05671
C1620037	DB05675
C1678805	DB05676
C1608841	DB05679
C4292395	DB05679
C4305959	DB05685
C2715226	DB05687
C4305958	DB05688
C4305948	DB05705
C0258258	DB05708
C0258259	DB05708
C4305647	DB05710
C4305947	DB05712
C1699945	DB05713
C4306028	DB05713
C2347460	DB05718
C1541326	DB05719
C2608060	DB05719
C1869884	DB05722
C4305946	DB05723
C4305945	DB05730
C4305944	DB05732
C4305943	DB05736
C2743110	DB05737
C4490749	DB05737
C3272983	DB05738
C2000001	DB05739
C4305942	DB05740
C4305941	DB05741
C4305940	DB05742
C4305938	DB05744
C4305937	DB05746
C4305936	DB05747
C4305934	DB05749
C4305933	DB05750
C4305932	DB05751
C4305931	DB05752
C4305930	DB05753
C4305646	DB05754
C4305929	DB05755
C4305928	DB05756
C4305927	DB05757
C4305926	DB05758
C4305924	DB05765
C4305923	DB05766
C0051821	DB05767
C0002059	DB05768
C4305922	DB05769
C2932034	DB05771
C2607452	DB05772
C2935436	DB05773
C3643461	DB05773
C4305921	DB05775
C4305920	DB05776
C4284401	DB05777
C4305919	DB05778
C0526304	DB05779
C0915524	DB05779
C0915525	DB05779
C4305918	DB05780
C1517688	DB05785
C0532362	DB05786
C4305917	DB05787
C4305916	DB05789
C0250624	DB05790
C0162922	DB05791
C4489757	DB05792
C0995194	DB05793
C3700393	DB05794
C4305915	DB05794
C4305645	DB05795
C2348069	DB05796
C1175165	DB05797
C0677981	DB05798
C0912300	DB05799
C0290021	DB05800
C1522622	DB05800
C1142995	DB05801
C4305913	DB05803
C0057277	DB05804
C4305912	DB05805
C0935985	DB05806
C4305911	DB05807
C1533712	DB05808
C4053587	DB05809
C0084734	DB05810
C4305910	DB05811
C0754011	DB05812
C1451920	DB05814
C4305908	DB05815
C1541592	DB05817
C2700136	DB05817
C2713559	DB05817
C1134650	DB05818
C1137830	DB05819
C0966759	DB05820
C1174145	DB05821
C1172244	DB05824
C0963529	DB05825
C4305906	DB05826
C1134718	DB05827
C4305905	DB05828
C0020063	DB05829
C0030520	DB05829
C1882913	DB05829
C4255609	DB05829
C4255610	DB05829
C4292394	DB05829
C4305904	DB05830
C1328238	DB05831
C4305903	DB05832
C0254200	DB05833
C4305902	DB05834
C4305901	DB05835
C4305900	DB05836
C1565725	DB05837
C0915139	DB05838
C4305899	DB05839
C1456743	DB05840
C4305898	DB05841
C1959378	DB05842
C4305897	DB05843
C4305895	DB05845
C4305894	DB05846
C4305892	DB05848
C4305891	DB05849
C0879447	DB05851
C4305890	DB05852
C1311743	DB05854
C0146421	DB05855
C1882956	DB05855
C4305889	DB05856
C4305888	DB05857
C4305887	DB05858
C4305886	DB05859
C4305885	DB05860
C1956491	DB05861
C4284745	DB05863
C1505437	DB05864
C4305883	DB05865
C4305882	DB05866
C4305881	DB05867
C2699214	DB05868
C0208225	DB05869
C4305880	DB05870
C0391448	DB05871
C4305879	DB05872
C4305878	DB05873
C1175348	DB05874
C0038585	DB05875
C2936609	DB05876
C4305644	DB05877
C4305877	DB05879
C4305876	DB05880
C4305875	DB05881
C1144250	DB05882
C4305874	DB05883
C4305873	DB05884
C1871981	DB05885
C4305872	DB05886
C4305871	DB05887
C4305870	DB05888
C1328139	DB05889
C1710619	DB05890
C2933873	DB05892
C4305869	DB05894
C4305868	DB05895
C4305867	DB05896
C4305866	DB05897
C4305865	DB05898
C1831896	DB05899
C2700006	DB05903
C4305862	DB05904
C3529999	DB05905
C4305861	DB05906
C4305859	DB05911
C4305858	DB05912
C1615605	DB05913
C1257975	DB05914
C4282167	DB05915
C3665678	DB05916
C1328648	DB05918
C4305857	DB05919
C1831901	DB05920
C4305856	DB05924
C2699806	DB05928
C0935831	DB05929
C4305853	DB05930
C3888077	DB05944
C1143018	DB05990
C4283710	DB06014
C2936870	DB06016
C4305852	DB06039
C4305851	DB06042
C2698152	DB06043
C4293367	DB06043
C4305850	DB06058
C4305848	DB06061
C4305847	DB06063
C4305846	DB06064
C2347623	DB06069
C3253587	DB06070
C4305845	DB06071
C4305844	DB06073
C4305843	DB06077
C1738762	DB06080
C4305842	DB06089
C4305643	DB06090
C4305841	DB06093
C4055447	DB06094
C4305840	DB06096
C2984021	DB06097
C2348466	DB06098
C1433776	DB06101
C1143402	DB06103
C4305839	DB06127
C2348179	DB06129
C4305838	DB06130
C0084528	DB06144
C0593204	DB06144
C1097386	DB06144
C0037962	DB06145
C0038722	DB06147
C0025912	DB06148
C0145106	DB06149
C0917744	DB06149
C0038676	DB06150
C4255607	DB06150
C4255608	DB06150
C0001047	DB06151
C1142933	DB06155
C2718773	DB06168
C2830024	DB06168
C1527027	DB06176
C2724613	DB06176
C4255606	DB06176
C1367202	DB06186
C1691227	DB06186
C1692339	DB06186
C2003056	DB06190
C0253355	DB06193
C0082926	DB06196
C0246269	DB06196
C0213404	DB06201
C2368829	DB06201
C4255605	DB06201
C0963839	DB06202
C1958126	DB06203
C1958127	DB06203
C2001271	DB06204
C2718761	DB06204
C4255603	DB06204
C4255604	DB06204
C1720035	DB06205
C1700695	DB06206
C0380772	DB06207
C1870115	DB06207
C2366232	DB06207
C3896952	DB06207
C4255602	DB06207
C1620287	DB06209
C2718746	DB06209
C1831905	DB06210
C2369319	DB06210
C0389169	DB06211
C1176308	DB06212
C2710117	DB06212
C1698215	DB06213
C3848585	DB06213
C2000088	DB06216
C2719329	DB06216
C2001572	DB06217
C2001573	DB06217
C0893761	DB06218
C1311233	DB06218
C2370095	DB06218
C1172636	DB06219
C1739768	DB06228
C1831616	DB06235
C2930490	DB06235
C2698280	DB06237
C3473125	DB06237
C0002260	DB06243
C0379044	DB06255
C0526969	DB06255
C1881172	DB06255
C1327841	DB06261
C0000378	DB06262
C0762659	DB06263
C0963941	DB06267
C1742789	DB06267
C1704271	DB06268
C0061450	DB06271
C1609165	DB06273
C1508750	DB06274
C2698078	DB06274
C1174893	DB06282
C0211011	DB06283
C0070093	DB06285
C1707080	DB06287
C1951646	DB06287
C0103045	DB06288
C2605855	DB06290
C2353951	DB06292
C1832049	DB06317
C1611934	DB06335
C2699273	DB06335
C1328025	DB06366
C1456449	DB06366
C2343505	DB06372
C2343589	DB06372
C2346970	DB06401
C1453642	DB06402
C1176329	DB06403
C2366367	DB06404
C0043668	DB06410
C0030072	DB06412
C1701455	DB06413
C1456409	DB06414
C0763530	DB06415
C1317928	DB06419
C1135174	DB06436
C0077539	DB06439
C1121991	DB06441
C0526469	DB06444
C2827278	DB06471
C0913506	DB06480
C0286227	DB06512
C0047845	DB06554
C3252579	DB06579
C0969419	DB06581
C1433069	DB06581
C1433070	DB06581
C1327963	DB06589
C1831796	DB06589
C2001521	DB06590
C2001525	DB06590
C0971637	DB06594
C2930530	DB06594
C0526371	DB06595
C1998098	DB06603
C1831808	DB06605
C0969324	DB06612
C1675326	DB06614
C1099259	DB06616
C1174836	DB06616
C1831731	DB06616
C3496923	DB06616
C3497849	DB06616
C0060583	DB06623
C1700874	DB06626
C4018471	DB06636
C0000477	DB06637
C0878240	DB06637
C1449659	DB06637
C2732151	DB06637
C4255600	DB06637
C1690432	DB06643
C1541395	DB06650
C1832027	DB06650
C1098261	DB06654
C1099192	DB06655
C1456408	DB06655
C2732208	DB06655
C4255599	DB06655
C1872203	DB06663
C2351970	DB06670
C2353893	DB06674
C2700014	DB06678
C1619962	DB06681
C1530072	DB06684
C1260208	DB06685
C4306007	DB06685
C1706668	DB06688
C0059699	DB06689
C0728740	DB06689
C0967856	DB06689
C4255598	DB06689
C0028215	DB06690
C0034282	DB06691
C0003641	DB06692
C1170748	DB06692
C0078643	DB06694
C1449959	DB06694
C1571583	DB06695
C2348066	DB06695
C0062073	DB06696
C4082272	DB06696
C0052429	DB06697
C4255597	DB06697
C0005301	DB06698
C1455035	DB06699
C1871864	DB06700
C1880288	DB06700
C1169997	DB06701
C2343853	DB06702
C0291216	DB06703
C0047506	DB06704
C1433439	DB06705
C1698893	DB06705
C0064007	DB06706
C0025805	DB06707
C0205843	DB06707
C0520472	DB06707
C0531104	DB06708
C0524770	DB06709
C0600370	DB06709
C0025826	DB06710
C0718532	DB06710
C0917827	DB06710
C0917828	DB06710
C1449554	DB06710
C4255596	DB06710
C0027373	DB06711
C0132512	DB06712
C1436402	DB06712
C0064874	DB06713
C1120952	DB06713
C0033508	DB06714
C0032831	DB06715
C2370726	DB06716
C0910083	DB06717
C2349941	DB06717
C0038149	DB06718
C0006456	DB06719
C0600174	DB06719
C1707062	DB06719
C0291140	DB06720
C2746145	DB06720
C2919267	DB06720
C0002371	DB06723
C0282045	DB06723
C0006681	DB06724
C0205687	DB06724
C1165560	DB06724
C0055477	DB06725
C0054212	DB06726
C0038706	DB06729
C4255595	DB06729
C0061246	DB06730
C4255594	DB06730
C2699289	DB06731
C0086213	DB06735
C0050403	DB06736
C4293709	DB06736
C4490578	DB06736
C2930434	DB06737
C0064311	DB06738
C3495393	DB06738
C4082830	DB06738
C4082831	DB06738
C4255592	DB06738
C4255593	DB06738
C0907380	DB06741
C0002421	DB06742
C0119188	DB06743
C0061268	DB06744
C0119189	DB06745
C0169432	DB06746
C1172930	DB06747
C0061271	DB06748
C4305836	DB06748
C0119192	DB06749
C0141500	DB06749
C0074018	DB06750
C0058762	DB06751
C4083207	DB06751
C0005304	DB06756
C0024706	DB06757
C0718043	DB06760
C0105750	DB06761
C0076286	DB06764
C2348241	DB06766
C2930103	DB06766
C4255590	DB06766
C0002615	DB06767
C0718495	DB06768
C0721283	DB06768
C0525079	DB06769
C4255589	DB06769
C0005100	DB06770
C2351042	DB06771
C1313778	DB06772
C1883567	DB06772
C2830183	DB06772
C0770558	DB06773
C3652920	DB06773
C0006931	DB06774
C0067889	DB06775
C1318649	DB06775
C2353303	DB06775
C0008024	DB06777
C0699287	DB06777
C0085776	DB06779
C0206461	DB06779
C0058004	DB06781
C2356029	DB06781
C0012383	DB06782
C0060234	DB06783
C1601139	DB06783
C0893383	DB06784
C0073629	DB06785
C0018513	DB06786
C0062674	DB06787
C0121902	DB06788
C0044971	DB06789
C0045010	DB06789
C0112800	DB06789
C2978013	DB06789
C4255587	DB06789
C0209211	DB06791
C0771414	DB06791
C1964933	DB06791
C0768119	DB06792
C0023582	DB06793
C0126120	DB06794
C0024452	DB06795
C0772321	DB06796
C0025638	DB06799
C0066411	DB06800
C0961209	DB06802
C1612191	DB06802
C4255585	DB06802
C4255586	DB06802
C0028017	DB06803
C0740132	DB06803
C0132776	DB06804
C4255584	DB06804
C1955474	DB06809
C0026234	DB06810
C0702002	DB06810
C0071330	DB06811
C4255582	DB06811
C0032857	DB06812
C0699524	DB06812
C0879404	DB06813
C1721300	DB06813
C0072804	DB06816
C1871526	DB06817
C0170531	DB06819
C0281398	DB06819
C0075503	DB06820
C0216278	DB06822
C0354599	DB06822
C0025405	DB06823
C0040976	DB06824
C0077275	DB06825
C0772319	DB06826
C0042697	DB06827
C1675748	DB07101
C4477198	DB07138
C1958300	DB07232
C2698451	DB07238
C0003524	DB07402
C0146337	DB07615
C0013982	DB07715
C2983881	DB07885
C0019467	DB07931
C2717395	DB07941
C2830208	DB08079
C4477201	DB08079
C0062068	DB08162
C0248121	DB08188
C2983801	DB08382
C0045811	DB08398
C0915142	DB08439
C0080719	DB08486
C0971818	DB08502
C0040958	DB08604
C0081489	DB08633
C0950779	DB08633
C1434916	DB08639
C0206816	DB08792
C0015056	DB08794
C0052772	DB08795
C0071099	DB08796
C0036071	DB08797
C2003191	DB08797
C0038700	DB08798
C0038745	DB08798
C4255579	DB08798
C0003143	DB08799
C0148211	DB08799
C0055445	DB08800
C0012390	DB08801
C0064088	DB08802
C4255578	DB08802
C0771442	DB08803
C4255577	DB08803
