uberon_id	cui
UBERON:0002381	UMLS:C0585574
UBERON:0002382	UMLS:C0206066
UBERON:0002383	UMLS:C0584869
UBERON:0002384	UMLS:C0009780
UBERON:0002385	UMLS:C0026845
UBERON:0002385	UMLS:C2328219
UBERON:0002386	UMLS:C0016536
UBERON:0002387	UMLS:C0016504
UBERON:0002389	UMLS:C0016129
UBERON:0002390	UMLS:C0018957
UBERON:0002391	UMLS:C0024202
UBERON:0002392	UMLS:C0027437
UBERON:0002392	UMLS:C0229289
UBERON:0002393	UMLS:C0015183
UBERON:0002394	UMLS:C0005400
UBERON:0002395	UMLS:C0039277
UBERON:0002396	UMLS:C0242403
UBERON:0002397	UMLS:C0024947
UBERON:0002398	UMLS:C0018563
UBERON:0002399	UMLS:C0230260
UBERON:0002400	UMLS:C0225777
UBERON:0002401	UMLS:C0225776
UBERON:0002402	UMLS:C0178802
UBERON:0002403	UMLS:C1744536
UBERON:0002404	UMLS:C1744608
UBERON:0002405	UMLS:C0020962
UBERON:0002407	UMLS:C0031050
UBERON:0002407	UMLS:C0225968
UBERON:0002407	UMLS:C0225969
UBERON:0002407	UMLS:C0225972
UBERON:0002407	UMLS:C0225974
UBERON:0002407	UMLS:C0225975
UBERON:0002408	UMLS:C0225969
UBERON:0002410	UMLS:C0004388
UBERON:0002410	UMLS:C1305381
UBERON:0002411	UMLS:C0008984
UBERON:0002412	UMLS:C0549207
UBERON:0002413	UMLS:C3665420
UBERON:0002414	UMLS:C0024091
UBERON:0002415	UMLS:C0039259
UBERON:0002416	UMLS:C0037267
UBERON:0002418	UMLS:C0007301
UBERON:0002421	UMLS:C0175202
UBERON:0002422	UMLS:C0149556
UBERON:0002423	UMLS:C1711359
UBERON:0002424	UMLS:C1709332
UBERON:0002427	UMLS:C0222204
UBERON:0002428	UMLS:C0582791
UBERON:0002429	UMLS:C0588054
UBERON:0002430	UMLS:C0020654
UBERON:0002434	UMLS:C0175325
UBERON:0002434	UMLS:C0447641
UBERON:0002434	UMLS:C0751440
UBERON:0002435	UMLS:C0162512
UBERON:0002436	UMLS:C0038446
UBERON:0002436	UMLS:C1272535
UBERON:0002437	UMLS:C0152295
UBERON:0002437	UMLS:C1284115
UBERON:0002438	UMLS:C0175394
UBERON:0002439	UMLS:C0027028
UBERON:0002440	UMLS:C0229000
UBERON:0002441	UMLS:C0038246
UBERON:0002444	UMLS:C0229224
UBERON:0002445	UMLS:C0223739
UBERON:0002446	UMLS:C0030647
UBERON:0002447	UMLS:C0930557
UBERON:0002448	UMLS:C0226968
UBERON:0002448	UMLS:C0545784
UBERON:0002448	UMLS:C1267558
UBERON:0002450	UMLS:C0011106
UBERON:0002451	UMLS:C1183035
UBERON:0002453	UMLS:C0015028
UBERON:0002454	UMLS:C0447094
UBERON:0002456	UMLS:C0226276
UBERON:0002458	UMLS:C0447043
UBERON:0002459	UMLS:C1760539
UBERON:0002461	UMLS:C1744565
UBERON:0002462	UMLS:C0224301
UBERON:0002463	UMLS:C0584895
UBERON:0002465	UMLS:C0024235
UBERON:0002466	UMLS:C0021849
UBERON:0002467	UMLS:C0226966
UBERON:0002467	UMLS:C0545782
UBERON:0002467	UMLS:C1267556
UBERON:0002468	UMLS:C0226969
UBERON:0002468	UMLS:C0545785
UBERON:0002469	UMLS:C0227176
UBERON:0002470	UMLS:C0687080
UBERON:0002474	UMLS:C0228514
UBERON:0002476	UMLS:C0262267
UBERON:0002477	UMLS:C0262283
UBERON:0002479	UMLS:C0175292
UBERON:0002480	UMLS:C0175293
UBERON:0002481	UMLS:C0005931
UBERON:0002481	UMLS:C0262950
UBERON:0002481	UMLS:C0391978
UBERON:0002481	UMLS:C0524414
UBERON:0002485	UMLS:C0227965
UBERON:0002486	UMLS:C0017681
UBERON:0002486	UMLS:C0225570
UBERON:0002488	UMLS:C0229304
UBERON:0002494	UMLS:C0030352
UBERON:0002495	UMLS:C0222647
UBERON:0002497	UMLS:C0001209
UBERON:0002499	UMLS:C0931689
UBERON:0002500	UMLS:C0043539
UBERON:0002500	UMLS:C0162485
UBERON:0002501	UMLS:C1956188
UBERON:0002502	UMLS:C0035878
UBERON:0002503	UMLS:C0223865
UBERON:0002504	UMLS:C0223866
UBERON:0002508	UMLS:C0229766
UBERON:0002509	UMLS:C0229792
UBERON:0002512	UMLS:C0010092
UBERON:0002515	UMLS:C0031110
UBERON:0002516	UMLS:C0018283
UBERON:0002517	UMLS:C0149543
UBERON:0002518	UMLS:C0036029
UBERON:0002518	UMLS:C0036030
UBERON:0002518	UMLS:C0042158
UBERON:0002519	UMLS:C0029893
UBERON:0002519	UMLS:C0029894
UBERON:0002520	UMLS:C0229722
UBERON:0002521	UMLS:C0013762
UBERON:0002521	UMLS:C0230899
UBERON:0002522	UMLS:C0162865
UBERON:0002522	UMLS:C0162866
UBERON:0002522	UMLS:C0162867
UBERON:0002523	UMLS:C0162862
UBERON:0002523	UMLS:C0162863
UBERON:0002523	UMLS:C0162864
UBERON:0002524	UMLS:C0588055
UBERON:0002525	UMLS:C0229840
UBERON:0002527	UMLS:C0229783
UBERON:0002528	UMLS:C0229827
UBERON:0002529	UMLS:C1268195
UBERON:0002530	UMLS:C1285092
UBERON:0002535	UMLS:C0017558
UBERON:0002539	UMLS:C0080322
UBERON:0002544	UMLS:C0582802
UBERON:0002549	UMLS:C0175460
UBERON:0002550	UMLS:C0020653
UBERON:0002551	UMLS:C0228418
UBERON:0002552	UMLS:C0175462
UBERON:0002555	UMLS:C0020669
UBERON:0002556	UMLS:C0262216
UBERON:0002557	UMLS:C0175404
UBERON:0002559	UMLS:C0228520
UBERON:0002560	UMLS:C0149551
UBERON:0002562	UMLS:C0228198
UBERON:0002563	UMLS:C0175371
UBERON:0002564	UMLS:C0262268
UBERON:0002565	UMLS:C0175359
UBERON:0002566	UMLS:C0262338
UBERON:0002567	UMLS:C0228427
UBERON:0002568	UMLS:C0175487
UBERON:0002569	UMLS:C0228239
UBERON:0002570	UMLS:C0175179
UBERON:0002571	UMLS:C0175370
UBERON:0002572	UMLS:C0175355
UBERON:0002573	UMLS:C0228428
UBERON:0002575	UMLS:C0458323
UBERON:0002577	UMLS:C0175369
UBERON:0002580	UMLS:C0175368
UBERON:0002581	UMLS:C0152302
UBERON:0002582	UMLS:C0262187
UBERON:0002583	UMLS:C0152366
UBERON:0002585	UMLS:C0152364
UBERON:0002586	UMLS:C0228224
UBERON:0002587	UMLS:C0175441
UBERON:0002588	UMLS:C0152374
UBERON:0002589	UMLS:C0152402
UBERON:0002590	UMLS:C0228280
UBERON:0002591	UMLS:C0175417
UBERON:0002592	UMLS:C0152394
UBERON:0002593	UMLS:C0694580
UBERON:0002594	UMLS:C0175411
UBERON:0002595	UMLS:C0228206
UBERON:0002596	UMLS:C0175276
UBERON:0002597	UMLS:C0228701
UBERON:0002598	UMLS:C0228204
UBERON:0002599	UMLS:C0152331
UBERON:0002600	UMLS:C0458337
UBERON:0002601	UMLS:C0152332
UBERON:0002602	UMLS:C0175488
UBERON:0002603	UMLS:C0175231
UBERON:0002604	UMLS:C0175444
UBERON:0002605	UMLS:C0694581
UBERON:0002606	UMLS:C0228081
UBERON:0002607	UMLS:C0694583
UBERON:0002608	UMLS:C0175281
UBERON:0002609	UMLS:C0152376
UBERON:0002610	UMLS:C0152411
UBERON:0002612	UMLS:C0262349
UBERON:0002613	UMLS:C0175489
UBERON:0002614	UMLS:C0175282
UBERON:0002615	UMLS:C0152371
UBERON:0002616	UMLS:C0445620
UBERON:0002617	UMLS:C0262304
UBERON:0002618	UMLS:C0175374
UBERON:0002620	UMLS:C0041283
UBERON:0002620	UMLS:C1284640
UBERON:0002622	UMLS:C0175314
UBERON:0002622	UMLS:C1289554
UBERON:0002623	UMLS:C0007793
UBERON:0002624	UMLS:C0262300
UBERON:0002625	UMLS:C0259793
UBERON:0002626	UMLS:C0152336
UBERON:0002629	UMLS:C0262350
UBERON:0002630	UMLS:C0152338
UBERON:0002631	UMLS:C0175414
UBERON:0002632	UMLS:C0694605
UBERON:0002633	UMLS:C0228700
UBERON:0002634	UMLS:C0020653
UBERON:0002636	UMLS:C0228345
UBERON:0002637	UMLS:C0175276
UBERON:0002638	UMLS:C0228344
UBERON:0002639	UMLS:C0228394
UBERON:0002640	UMLS:C0175556
UBERON:0002641	UMLS:C0262299
UBERON:0002642	UMLS:C0228521
UBERON:0002643	UMLS:C0175544
UBERON:0002645	UMLS:C0262218
UBERON:0002646	UMLS:C0228537
UBERON:0002647	UMLS:C0228331
UBERON:0002648	UMLS:C0175323
UBERON:0002649	UMLS:C0228587
UBERON:0002650	UMLS:C0228332
UBERON:0002651	UMLS:C0152281
UBERON:0002651	UMLS:C1281033
UBERON:0002652	UMLS:C0175323
UBERON:0002653	UMLS:C0228522
UBERON:0002654	UMLS:C0228330
UBERON:0002655	UMLS:C0152280
UBERON:0002656	UMLS:C0458328
UBERON:0002657	UMLS:C0694597
UBERON:0002658	UMLS:C0175406
UBERON:0002659	UMLS:C0152284
UBERON:0002660	UMLS:C0262284
UBERON:0002661	UMLS:C0152296
UBERON:0002662	UMLS:C0175410
UBERON:0002663	UMLS:C0036687
UBERON:0002664	UMLS:C0694606
UBERON:0002665	UMLS:C0152333
UBERON:0002666	UMLS:C0228703
UBERON:0002667	UMLS:C0175232
UBERON:0002668	UMLS:C0175408
UBERON:0002669	UMLS:C0262190
UBERON:0002670	UMLS:C0262186
UBERON:0002671	UMLS:C0175407
UBERON:0002673	UMLS:C0036385
UBERON:0002673	UMLS:C0042600
UBERON:0002675	UMLS:C0694582
UBERON:0002676	UMLS:C0175339
UBERON:0002679	UMLS:C0228318
UBERON:0002681	UMLS:C0228319
UBERON:0002682	UMLS:C0152407
UBERON:0002683	UMLS:C0228254
UBERON:0002684	UMLS:C0175516
UBERON:0002685	UMLS:C0752050
UBERON:0002686	UMLS:C0152305
UBERON:0002687	UMLS:C0262201
UBERON:0002688	UMLS:C0228214
UBERON:0002689	UMLS:C0175316
UBERON:0002690	UMLS:C0262200
UBERON:0002691	UMLS:C0175405
UBERON:0002692	UMLS:C0175514
UBERON:0002693	UMLS:C0228245
UBERON:0002694	UMLS:C0175337
UBERON:0002695	UMLS:C0228191
UBERON:0002695	UMLS:C1744592
UBERON:0002696	UMLS:C0175396
UBERON:0002697	UMLS:C0175338
UBERON:0002698	UMLS:C0228192
UBERON:0002699	UMLS:C0228368
UBERON:0002700	UMLS:C0175397
UBERON:0002701	UMLS:C0175382
UBERON:0002702	UMLS:C0152297
UBERON:0002703	UMLS:C0152299
UBERON:0002706	UMLS:C0228385
UBERON:0002707	UMLS:C0011128
UBERON:0002707	UMLS:C0034229
UBERON:0002707	UMLS:C0751459
UBERON:0002707	UMLS:C0936236
UBERON:0002708	UMLS:C0262317
UBERON:0002709	UMLS:C0175298
UBERON:0002710	UMLS:C0228189
UBERON:0002711	UMLS:C0175386
UBERON:0002712	UMLS:C0262317
UBERON:0002713	UMLS:C0228258
UBERON:0002714	UMLS:C0152377
UBERON:0002715	UMLS:C0262330
UBERON:0002716	UMLS:C0228226
UBERON:0002717	UMLS:C0175403
UBERON:0002718	UMLS:C0175559
UBERON:0002719	UMLS:C0175562
UBERON:0002720	UMLS:C0152358
UBERON:0002720	UMLS:C1289573
UBERON:0002721	UMLS:C0228187
UBERON:0002722	UMLS:C0152406
UBERON:0002723	UMLS:C0175331
UBERON:0002724	UMLS:C0228263
UBERON:0002726	UMLS:C0581619
UBERON:0002726	UMLS:C1278837
UBERON:0002727	UMLS:C0152340
UBERON:0002728	UMLS:C0175196
UBERON:0002729	UMLS:C0262214
UBERON:0002732	UMLS:C0228450
UBERON:0002734	UMLS:C0228237
UBERON:0002735	UMLS:C0228446
UBERON:0002738	UMLS:C0175192
UBERON:0002739	UMLS:C0228329
UBERON:0002740	UMLS:C0175191
UBERON:0002741	UMLS:C0175226
UBERON:0002742	UMLS:C0152278
UBERON:0002744	UMLS:C1289484
UBERON:0002745	UMLS:C0175242
UBERON:0002746	UMLS:C0694604
UBERON:0002747	UMLS:C0175485
UBERON:0002748	UMLS:C0228534
UBERON:0002750	UMLS:C0228536
UBERON:0002752	UMLS:C0175557
UBERON:0002753	UMLS:C0175560
UBERON:0002754	UMLS:C0175542
UBERON:0002755	UMLS:C0011128
UBERON:0002756	UMLS:C0175190
UBERON:0002759	UMLS:C0175296
UBERON:0002760	UMLS:C0152403
UBERON:0002761	UMLS:C0262251
UBERON:0002762	UMLS:C0228322
UBERON:0002763	UMLS:C0175213
UBERON:0002764	UMLS:C0262257
UBERON:0002765	UMLS:C0152339
UBERON:0002766	UMLS:C0152313
UBERON:0002767	UMLS:C0694584
UBERON:0002768	UMLS:C0152404
UBERON:0002769	UMLS:C0152309
UBERON:0002770	UMLS:C0020670
UBERON:0002771	UMLS:C0152310
UBERON:0002772	UMLS:C0228205
UBERON:0002772	UMLS:C1281082
UBERON:0002773	UMLS:C0262198
UBERON:0002774	UMLS:C0262320
UBERON:0002775	UMLS:C0228447
UBERON:0002776	UMLS:C0228333
UBERON:0002779	UMLS:C0175429
UBERON:0002781	UMLS:C0175287
UBERON:0002782	UMLS:C0175430
UBERON:0002783	UMLS:C0228443
UBERON:0002786	UMLS:C0175450
UBERON:0002787	UMLS:C0175448
UBERON:0002788	UMLS:C0228316
UBERON:0002790	UMLS:C0175454
UBERON:0002792	UMLS:C0581620
UBERON:0002792	UMLS:C0581621
UBERON:0002792	UMLS:C1278838
UBERON:0002793	UMLS:C0262223
UBERON:0002794	UMLS:C0228440
UBERON:0002795	UMLS:C0149546
UBERON:0002796	UMLS:C0228707
UBERON:0002797	UMLS:C0175459
UBERON:0002798	UMLS:C0152380
UBERON:0002799	UMLS:C0262240
UBERON:0002800	UMLS:C0228456
UBERON:0002802	UMLS:C1281960
UBERON:0002803	UMLS:C1281959
UBERON:0002806	UMLS:C1281963
UBERON:0002807	UMLS:C1281962
UBERON:0002808	UMLS:C1281971
UBERON:0002809	UMLS:C1281970
UBERON:0002810	UMLS:C1281954
UBERON:0002811	UMLS:C1281955
UBERON:0002812	UMLS:C0228176
UBERON:0002813	UMLS:C0228175
UBERON:0002819	UMLS:C0458764
UBERON:0002819	UMLS:C0458765
UBERON:0002819	UMLS:C1184827
UBERON:0002820	UMLS:C1184862
UBERON:0002822	UMLS:C0934637
UBERON:0002823	UMLS:C0929757
UBERON:0002823	UMLS:C0929760
UBERON:0002824	UMLS:C0036286
UBERON:0002824	UMLS:C0446706
UBERON:0002825	UMLS:C1186166
UBERON:0002826	UMLS:C1186167
UBERON:0002827	UMLS:C0037959
UBERON:0002828	UMLS:C0175500
UBERON:0002829	UMLS:C0175499
UBERON:0002829	UMLS:C1281210
UBERON:0002830	UMLS:C0926557
UBERON:0002831	UMLS:C0926558
UBERON:0002832	UMLS:C0228437
UBERON:0002832	UMLS:C1289449
UBERON:0002834	UMLS:C0457466
UBERON:0002835	UMLS:C0457467
UBERON:0002836	UMLS:C0457468
UBERON:0002837	UMLS:C0457469
UBERON:0002838	UMLS:C0501468
UBERON:0002839	UMLS:C0501693
UBERON:0002840	UMLS:C0501694
UBERON:0002841	UMLS:C0501695
UBERON:0002842	UMLS:C0501696
UBERON:0002843	UMLS:C0501737
UBERON:0002844	UMLS:C0501738
UBERON:0002845	UMLS:C0501699
UBERON:0002846	UMLS:C0501700
UBERON:0002847	UMLS:C0501701
UBERON:0002848	UMLS:C0501703
UBERON:0002849	UMLS:C0501704
UBERON:0002850	UMLS:C0501705
UBERON:0002851	UMLS:C0501706
UBERON:0002852	UMLS:C0501707
UBERON:0002853	UMLS:C0501708
UBERON:0002854	UMLS:C0501709
UBERON:0002855	UMLS:C0501710
UBERON:0002856	UMLS:C0501714
UBERON:0002857	UMLS:C0501713
UBERON:0002858	UMLS:C0501715
UBERON:0002859	UMLS:C0501717
UBERON:0002860	UMLS:C0501720
UBERON:0002861	UMLS:C0501721
UBERON:0002862	UMLS:C0501722
UBERON:0002863	UMLS:C0501724
UBERON:0002864	UMLS:C0152397
UBERON:0002865	UMLS:C0228544
UBERON:0002866	UMLS:C0040994
UBERON:0002867	UMLS:C0262207
UBERON:0002868	UMLS:C0175528
UBERON:0002869	UMLS:C0175530
UBERON:0002870	UMLS:C0152401
UBERON:0002870	UMLS:C0926535
UBERON:0002871	UMLS:C0228802
UBERON:0002872	UMLS:C0175534
UBERON:0002873	UMLS:C0175418
UBERON:0002874	UMLS:C0262271
UBERON:0002875	UMLS:C0262288
UBERON:0002876	UMLS:C0152398
UBERON:0002876	UMLS:C1289504
UBERON:0002879	UMLS:C0262307
UBERON:0002880	UMLS:C0175532
UBERON:0002881	UMLS:C0228552
UBERON:0002882	UMLS:C0175538
UBERON:0002883	UMLS:C0175219
UBERON:0002884	UMLS:C0262259
UBERON:0002885	UMLS:C0175223
UBERON:0002886	UMLS:C0175221
UBERON:0002887	UMLS:C0175222
UBERON:0002888	UMLS:C0694601
UBERON:0002889	UMLS:C1134422
UBERON:0002890	UMLS:C0175215
UBERON:0002891	UMLS:C0175216
UBERON:0002892	UMLS:C0175217
UBERON:0002893	UMLS:C0175218
UBERON:0002894	UMLS:C0162434
UBERON:0002896	UMLS:C0262340
UBERON:0002897	UMLS:C0228153
UBERON:0002898	UMLS:C0228152
UBERON:0002899	UMLS:C0228251
UBERON:0002900	UMLS:C0262348
UBERON:0002901	UMLS:C0262311
UBERON:0002902	UMLS:C0228217
UBERON:0002903	UMLS:C0262278
UBERON:0002904	UMLS:C0228229
UBERON:0002904	UMLS:C1289641
UBERON:0002905	UMLS:C0694595
UBERON:0002906	UMLS:C0262194
UBERON:0002907	UMLS:C0262337
UBERON:0002908	UMLS:C0228216
UBERON:0002908	UMLS:C1281079
UBERON:0002909	UMLS:C0262318
UBERON:0002910	UMLS:C0262310
UBERON:0002911	UMLS:C0228265
UBERON:0002911	UMLS:C1284612
UBERON:0002912	UMLS:C0259792
UBERON:0002913	UMLS:C0228213
UBERON:0002913	UMLS:C1281069
UBERON:0002914	UMLS:C0262256
UBERON:0002915	UMLS:C0228212
UBERON:0002915	UMLS:C1281070
UBERON:0002916	UMLS:C0228188
UBERON:0002916	UMLS:C1281071
UBERON:0002918	UMLS:C0175446
UBERON:0002919	UMLS:C0262196
UBERON:0002920	UMLS:C0262204
UBERON:0002921	UMLS:C0228186
UBERON:0002922	UMLS:C0228279
UBERON:0002923	UMLS:C0262316
UBERON:0002924	UMLS:C0262346
UBERON:0002924	UMLS:C1185749
UBERON:0002925	UMLS:C0040999
UBERON:0002930	UMLS:C0228403
UBERON:0002931	UMLS:C0262226
UBERON:0002932	UMLS:C0152379
UBERON:0002933	UMLS:C0262292
UBERON:0002934	UMLS:C0175380
UBERON:0002935	UMLS:C0228335
UBERON:0002936	UMLS:C0175402
UBERON:0002937	UMLS:C0228334
UBERON:0002938	UMLS:C0175401
UBERON:0002940	UMLS:C0175236
UBERON:0002941	UMLS:C0152369
UBERON:0002942	UMLS:C0228337
UBERON:0002943	UMLS:C0152308
UBERON:0002944	UMLS:C0037953
UBERON:0002945	UMLS:C0752056
UBERON:0002947	UMLS:C0149547
UBERON:0002948	UMLS:C0228230
UBERON:0002949	UMLS:C0228553
UBERON:0002952	UMLS:C0175455
UBERON:0002953	UMLS:C0152375
UBERON:0002954	UMLS:C0175318
UBERON:0002955	UMLS:C0228326
UBERON:0002956	UMLS:C1708253
UBERON:0002958	UMLS:C0228439
UBERON:0002959	UMLS:C0175256
UBERON:0002960	UMLS:C0175384
UBERON:0002964	UMLS:C0175377
UBERON:0002965	UMLS:C0175263
UBERON:0002967	UMLS:C0018427
UBERON:0002969	UMLS:C0228242
UBERON:0002970	UMLS:C0175378
UBERON:0002971	UMLS:C0175432
UBERON:0002972	UMLS:C0228351
UBERON:0002972	UMLS:C0920328
UBERON:0002973	UMLS:C0228249
UBERON:0002974	UMLS:C0228469
UBERON:0002974	UMLS:C1289474
UBERON:0002974	UMLS:C1709064
UBERON:0002975	UMLS:C0175379
UBERON:0002976	UMLS:C0175431
UBERON:0002977	UMLS:C0262351
UBERON:0002978	UMLS:C0175280
UBERON:0002979	UMLS:C0228469
UBERON:0002979	UMLS:C1289475
UBERON:0002979	UMLS:C1709776
UBERON:0002980	UMLS:C0262296
UBERON:0002981	UMLS:C0152347
UBERON:0002982	UMLS:C0228346
UBERON:0002983	UMLS:C0228341
UBERON:0002984	UMLS:C0228342
UBERON:0002985	UMLS:C0175295
UBERON:0002987	UMLS:C0175561
UBERON:0002990	UMLS:C0228375
UBERON:0002990	UMLS:C1289566
UBERON:0002991	UMLS:C0228379
UBERON:0002992	UMLS:C0175252
UBERON:0002996	UMLS:C0175356
UBERON:0002998	UMLS:C0152298
UBERON:0003005	UMLS:C0262222
UBERON:0003006	UMLS:C0175443
UBERON:0003007	UMLS:C0175445
UBERON:0003008	UMLS:C0262221
UBERON:0003009	UMLS:C0152370
UBERON:0003010	UMLS:C0175409
UBERON:0003011	UMLS:C0175442
UBERON:0003016	UMLS:C0175340
UBERON:0003017	UMLS:C0038589
UBERON:0003018	UMLS:C0175290
UBERON:0003019	UMLS:C0175286
UBERON:0003020	UMLS:C0228282
UBERON:0003023	UMLS:C0228426
UBERON:0003024	UMLS:C0175289
UBERON:0003025	UMLS:C0175372
UBERON:0003026	UMLS:C0175299
UBERON:0003027	UMLS:C0598179
UBERON:0003028	UMLS:C0152367
UBERON:0003029	UMLS:C0175243
UBERON:0003030	UMLS:C0262315
UBERON:0003031	UMLS:C0175301
UBERON:0003033	UMLS:C0152346
UBERON:0003034	UMLS:C0752053
UBERON:0003036	UMLS:C0228355
UBERON:0003038	UMLS:C0581620
UBERON:0003040	UMLS:C0228398
UBERON:0003041	UMLS:C0175452
UBERON:0003043	UMLS:C0175210
UBERON:0003044	UMLS:C0228271
UBERON:0003046	UMLS:C0175456
UBERON:0003051	UMLS:C1518678
UBERON:0003055	UMLS:C1518973
UBERON:0003060	UMLS:C1283945
UBERON:0003061	UMLS:C1511224
UBERON:0003062	UMLS:C1283999
UBERON:0003064	UMLS:C1284010
UBERON:0003069	UMLS:C1518677
UBERON:0003072	UMLS:C0231109
UBERON:0003073	UMLS:C1517770
UBERON:0003074	UMLS:C0043204
UBERON:0003075	UMLS:C0920623
UBERON:0003077	UMLS:C1284009
UBERON:0003081	UMLS:C1517749
UBERON:0003082	UMLS:C1513802
UBERON:0003084	UMLS:C1514450
UBERON:0003087	UMLS:C0231086
UBERON:0003089	UMLS:C0183176
UBERON:0003091	UMLS:C1519512
UBERON:0003092	UMLS:C0041605
UBERON:0003098	UMLS:C0231107
UBERON:0003104	UMLS:C0162415
UBERON:0003124	UMLS:C0008503
UBERON:0003124	UMLS:C1516505
UBERON:0003126	UMLS:C0040578
UBERON:0003129	UMLS:C0037303
UBERON:0003129	UMLS:C0205950
UBERON:0003133	UMLS:C0017420
UBERON:0003133	UMLS:C0524603
UBERON:0003199	UMLS:C1571705
UBERON:0003215	UMLS:C0034051
UBERON:0003216	UMLS:C0222734
UBERON:0003216	UMLS:C0226901
UBERON:0003217	UMLS:C0447640
UBERON:0003221	UMLS:C0222682
UBERON:0003244	UMLS:C0596882
UBERON:0003267	UMLS:C1710581
UBERON:0003268	UMLS:C1708757
UBERON:0003292	UMLS:C0037938
UBERON:0003342	UMLS:C0227414
UBERON:0003357	UMLS:C1710436
UBERON:0003387	UMLS:C1710458
UBERON:0003425	UMLS:C2699031
UBERON:0003450	UMLS:C1710579
UBERON:0003451	UMLS:C1708755
UBERON:0003462	UMLS:C0015455
UBERON:0003464	UMLS:C0448188
UBERON:0003472	UMLS:C0226246
UBERON:0003473	UMLS:C0039976
UBERON:0003474	UMLS:C0025283
UBERON:0003483	UMLS:C1515429
UBERON:0003501	UMLS:C0030741
UBERON:0003501	UMLS:C0035330
UBERON:0003528	UMLS:C1707348
UBERON:0003530	UMLS:C1708089
UBERON:0003531	UMLS:C0222212
UBERON:0003532	UMLS:C0222268
UBERON:0003533	UMLS:C1708318
UBERON:0003536	UMLS:C1709958
UBERON:0003537	UMLS:C1708672
UBERON:0003538	UMLS:C0225670
UBERON:0003539	UMLS:C0225674
UBERON:0003540	UMLS:C1709961
UBERON:0003541	UMLS:C1708675
UBERON:0003542	UMLS:C1709960
UBERON:0003543	UMLS:C1708674
UBERON:0003544	UMLS:C1706995
UBERON:0003549	UMLS:C1706994
UBERON:0003555	UMLS:C1710148
UBERON:0003581	UMLS:C1707989
UBERON:0003583	UMLS:C1708651
UBERON:0003592	UMLS:C1707052
UBERON:0003603	UMLS:C1708759
UBERON:0003604	UMLS:C1710456
UBERON:0003616	UMLS:C1707053
UBERON:0003620	UMLS:C1711344
UBERON:0003622	UMLS:C0230388
UBERON:0003623	UMLS:C0230393
UBERON:0003624	UMLS:C0230398
UBERON:0003625	UMLS:C0230403
UBERON:0003631	UMLS:C0018534
UBERON:0003631	UMLS:C1708079
UBERON:0003632	UMLS:C1708081
UBERON:0003633	UMLS:C1708083
UBERON:0003634	UMLS:C1708085
UBERON:0003635	UMLS:C1708087
UBERON:0003636	UMLS:C1708312
UBERON:0003637	UMLS:C1708314
UBERON:0003638	UMLS:C1708316
UBERON:0003639	UMLS:C1708317
UBERON:0003640	UMLS:C1708080
UBERON:0003641	UMLS:C1708082
UBERON:0003642	UMLS:C1708084
UBERON:0003645	UMLS:C1708987
UBERON:0003646	UMLS:C1708988
UBERON:0003647	UMLS:C1708989
UBERON:0003648	UMLS:C1708990
UBERON:0003649	UMLS:C1711224
UBERON:0003650	UMLS:C1708999
UBERON:0003651	UMLS:C1709000
UBERON:0003652	UMLS:C1709001
UBERON:0003653	UMLS:C1709002
UBERON:0003654	UMLS:C1709003
UBERON:0003655	UMLS:C0026367
UBERON:0003660	UMLS:C1707990
UBERON:0003666	UMLS:C1710580
UBERON:0003667	UMLS:C1708756
UBERON:0003668	UMLS:C0006441
UBERON:0003669	UMLS:C0015642
UBERON:0003670	UMLS:C0037359
UBERON:0003671	UMLS:C0078960
UBERON:0003672	UMLS:C0011443
UBERON:0003673	UMLS:C0206327
UBERON:0003674	UMLS:C0010482
UBERON:0003675	UMLS:C0226993
UBERON:0003676	UMLS:C0206332
UBERON:0003679	UMLS:C0026638
UBERON:0003680	UMLS:C0080039
UBERON:0003681	UMLS:C0024890
UBERON:0003682	UMLS:C0030213
UBERON:0003683	UMLS:C0085515
UBERON:0003683	UMLS:C0224231
UBERON:0003683	UMLS:C0584869
UBERON:0003683	UMLS:C0584882
UBERON:0003683	UMLS:C0584884
UBERON:0003684	UMLS:C0230168
UBERON:0003685	UMLS:C0010272
UBERON:0003686	UMLS:C0227130
UBERON:0003687	UMLS:C0016519
UBERON:0003688	UMLS:C0028977
UBERON:0003689	UMLS:C0036609
UBERON:0003690	UMLS:C0036037
UBERON:0003691	UMLS:C0228134
UBERON:0003692	UMLS:C0001208
UBERON:0003692	UMLS:C0225058
UBERON:0003692	UMLS:C4239643
UBERON:0003693	UMLS:C0035359
UBERON:0003694	UMLS:C0004168
UBERON:0003695	UMLS:C0025525
UBERON:0003696	UMLS:C0025589
UBERON:0003697	UMLS:C0836916
UBERON:0003698	UMLS:C0038593
UBERON:0003699	UMLS:C0034015
UBERON:0003700	UMLS:C0039493
UBERON:0003701	UMLS:C0001074
UBERON:0003702	UMLS:C0021445
UBERON:0003703	UMLS:C0206187
UBERON:0003704	UMLS:C0005401
UBERON:0003706	UMLS:C0042930
UBERON:0003706	UMLS:C0225526
UBERON:0003707	UMLS:C0037197
UBERON:0003707	UMLS:C0503361
UBERON:0003708	UMLS:C0007281
UBERON:0003709	UMLS:C0008812
UBERON:0003710	UMLS:C0042367
UBERON:0003711	UMLS:C0006095
UBERON:0003712	UMLS:C0007473
UBERON:0003713	UMLS:C0038001
UBERON:0003714	UMLS:C0027757
