doid_id	doid_name	entrez_gene_id	gene_symbol	license	sources
DOID:2355	anemia	55215	FANCI	CC BY 4.0	DISEASES|DOAF
DOID:2355	anemia	55240	STEAP3	CC BY 4.0	DISEASES
DOID:2355	anemia	55850	USE1	CC BY 4.0	DISEASES
DOID:2355	anemia	56852	RAD18	CC BY 4.0	DISEASES
DOID:2355	anemia	57599	WDR48	CC BY 4.0	DISEASES
DOID:2355	anemia	57697	FANCM		DISEASES|DisGeNET
DOID:2355	anemia	57817	HAMP		DISEASES|DOAF|DisGeNET
DOID:2355	anemia	64137	ABCG4	CC BY 4.0	DISEASES
DOID:2355	anemia	64858	DCLRE1B	CC BY 4.0	DISEASES
DOID:2355	anemia	79008	SLX1B	CC BY 4.0	DISEASES
DOID:2355	anemia	79728	PALB2	CC BY 4.0	DISEASES|DOAF
DOID:2355	anemia	79901	CYBRD1	CC BY 4.0	DISEASES
DOID:2355	anemia	80198	MUS81	CC BY 4.0	DISEASES
DOID:2355	anemia	80233	FAAP100	CC BY 4.0	DISEASES
DOID:2355	anemia	80324	PUS1	CC BY 4.0	DISEASES
DOID:2355	anemia	81494	CFHR5	CC BY 4.0	DISEASES
DOID:2355	anemia	81693	AMN	CC BY 4.0	DISEASES
DOID:2355	anemia	83990	BRIP1		DISEASES|DOAF|DisGeNET
DOID:2355	anemia	84365	NIFK	CC BY 4.0	DISEASES
DOID:2355	anemia	84464	SLX4		DISEASES|DisGeNET
DOID:2355	anemia	84529	C15orf41	CC BY 4.0	DISEASES
DOID:2355	anemia	90121	TSR2	CC BY 4.0	DISEASES
DOID:2355	anemia	94081	SFXN1	CC BY 4.0	DISEASES
DOID:2355	anemia	112464	PRKCDBP	CC BY 4.0	DISEASES
DOID:2355	anemia	112755	STX1B	CC BY 4.0	DISEASES
DOID:2355	anemia	113235	SLC46A1	ODbL 1.0	DisGeNET
DOID:2355	anemia	114757	CYGB	CC BY 4.0	DISEASES
DOID:2355	anemia	118980	SFXN2	CC BY 4.0	DISEASES
DOID:2355	anemia	140885	SIRPA		DOAF
DOID:2355	anemia	146059	CDAN1		DISEASES|DisGeNET
DOID:2355	anemia	150274	HSCB	CC BY 4.0	DISEASES
DOID:2355	anemia	164656	TMPRSS6		DISEASES|DOAF|DisGeNET
DOID:2355	anemia	199990	FAAP20	CC BY 4.0	DISEASES
DOID:2355	anemia	201254	STRA13	CC BY 4.0	DISEASES
DOID:2355	anemia	374569	ASPG	ODbL 1.0	DisGeNET
DOID:2355	anemia	405754	ERVFRD-1	CC BY 4.0	DISEASES
DOID:2355	anemia	548593	SLX1A	CC BY 4.0	DISEASES
DOID:594	panic disorder	135	ADORA2A	ODbL 1.0	DOAF|DisGeNET
DOID:594	panic disorder	150	ADRA2A	ODbL 1.0	DisGeNET
DOID:594	panic disorder	885	CCK	CC BY 4.0	DISEASES
DOID:594	panic disorder	887	CCKBR		DISEASES|DisGeNET
DOID:594	panic disorder	1312	COMT		DISEASES|DOAF|DisGeNET
DOID:594	panic disorder	1392	CRH	CC BY 4.0	DISEASES
DOID:594	panic disorder	3350	HTR1A		DISEASES|DOAF|DisGeNET
DOID:594	panic disorder	3356	HTR2A	CC BY 4.0	DISEASES|DOAF
DOID:594	panic disorder	3363	HTR7	CC BY 4.0	DISEASES
DOID:594	panic disorder	3630	INS	ODbL 1.0	DisGeNET
DOID:594	panic disorder	4128	MAOA	CC BY 4.0	DISEASES
DOID:594	panic disorder	5754	PTK7	CC BY 4.0	DISEASES
DOID:594	panic disorder	5997	RGS2	CC BY 4.0	DISEASES
DOID:594	panic disorder	6532	SLC6A4	CC BY 4.0	DISEASES|DOAF
DOID:594	panic disorder	121278	TPH2		DOAF
DOID:594	panic disorder	387129	NPSR1	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	71	ACTG1	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	213	ALB	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	904	CCNT1	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	920	CD4	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	925	CD8A	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	952	CD38	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	959	CD40LG	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	973	CD79A	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	1234	CCR5	CC BY 4.0	DISEASES|DOAF
DOID:635	acquired immunodeficiency syndrome	1437	CSF2	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	2028	ENPEP	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	2532	ACKR1		DOAF
DOID:635	acquired immunodeficiency syndrome	3106	HLA-B		DOAF
DOID:635	acquired immunodeficiency syndrome	3266	ERAS	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	3439	IFNA1		DISEASES|DisGeNET
DOID:635	acquired immunodeficiency syndrome	3458	IFNG		DISEASES|DisGeNET
DOID:635	acquired immunodeficiency syndrome	3558	IL2		DISEASES|DisGeNET
DOID:635	acquired immunodeficiency syndrome	3565	IL4	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	3569	IL6	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	3586	IL10	CC BY 4.0	DISEASES|DOAF
DOID:635	acquired immunodeficiency syndrome	3600	IL15	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	3700	ITIH4	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	4153	MBL2		DOAF
DOID:635	acquired immunodeficiency syndrome	6348	CCL3	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	6349	CCL3L1	CC BY 4.0	DISEASES|DOAF
DOID:635	acquired immunodeficiency syndrome	6351	CCL4	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	6352	CCL5	CC BY 4.0	DISEASES|DOAF
DOID:635	acquired immunodeficiency syndrome	6387	CXCL12		DOAF
DOID:635	acquired immunodeficiency syndrome	6898	TAT	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	7124	TNF	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	7852	CXCR4	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	8540	AGPS	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	9607	CARTPT	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	30816	ERVW-1	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	54107	POLE3	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	60489	APOBEC3G	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	79966	SCD5	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	85363	TRIM5	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	641371	ACOT1	CC BY 4.0	DISEASES
DOID:635	acquired immunodeficiency syndrome	729230	CCR2	CC BY 4.0	DISEASES
ORPHA:166024	Multiple epiphyseal dysplasia, Al-Gazali type	374654	KIF7	unknown	Orphanet
ORPHA:36	Acrocallosal syndrome	374654	KIF7	unknown	Orphanet
ORPHA:2189	Hydrolethalus	374654	KIF7	unknown	Orphanet
ORPHA:2754	Joubert syndrome with orofaciodigital defect	374654	KIF7	unknown	Orphanet
ORPHA:93	Aspartylglucosaminuria	175	AGA	unknown	Orphanet
ORPHA:585	Multiple sulfatase deficiency	285362	SUMF1	unknown	Orphanet
ORPHA:118	Beta-mannosidosis	4126	MANBA	unknown	Orphanet
ORPHA:166068	Pontocerebellar hypoplasia type 5	283989	TSEN54	unknown	Orphanet
ORPHA:166063	Pontocerebellar hypoplasia type 4	283989	TSEN54	unknown	Orphanet
ORPHA:2524	Pontocerebellar hypoplasia type 2	283989	TSEN54	unknown	Orphanet
ORPHA:2254	Pontocerebellar hypoplasia type 1	283989	TSEN54	unknown	Orphanet
ORPHA:166078	Von Willebrand disease type 1	7450	VWF	unknown	Orphanet
ORPHA:166084	Von Willebrand disease type 2A	7450	VWF	unknown	Orphanet
ORPHA:166090	Von Willebrand disease type 2M	7450	VWF	unknown	Orphanet
ORPHA:166087	Von Willebrand disease type 2B	7450	VWF	unknown	Orphanet
ORPHA:166093	Von Willebrand disease type 2N	7450	VWF	unknown	Orphanet
ORPHA:166096	Von Willebrand disease type 3	7450	VWF	unknown	Orphanet
ORPHA:166073	Pontocerebellar hypoplasia type 6	57038	RARS2	unknown	Orphanet
ORPHA:2254	Pontocerebellar hypoplasia type 1	57038	RARS2	unknown	Orphanet
ORPHA:333	Farber disease	427	ASAH1	unknown	Orphanet
ORPHA:2590	Spinal muscular atrophy-progressive myoclonic epilepsy syndrome	427	ASAH1	unknown	Orphanet
ORPHA:349	Fucosidosis	2517	FUCA1	unknown	Orphanet
ORPHA:366	Glycogen storage disease due to glycogen debranching enzyme deficiency	178	AGL	unknown	Orphanet
ORPHA:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	5837	PYGM	unknown	Orphanet
ORPHA:371	Glycogen storage disease due to muscle phosphofructokinase deficiency	5213	PFKM	unknown	Orphanet
ORPHA:166100	Stickler syndrome type 3	1302	COL11A2	unknown	Orphanet
ORPHA:1427	Otospondylomegaepiphyseal dysplasia	1302	COL11A2	unknown	Orphanet
ORPHA:2021	Fibrochondrogenesis	1302	COL11A2	unknown	Orphanet
ORPHA:3450	Weissenbacher- Zweymuller syndrome	1302	COL11A2	unknown	Orphanet
ORPHA:90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA	1302	COL11A2	unknown	Orphanet
ORPHA:90636	Autosomal recessive non-syndromic sensorineural deafness type DFNB	1302	COL11A2	unknown	Orphanet
ORPHA:369	Glycogen storage disease due to liver glycogen phosphorylase deficiency	5836	PYGL	unknown	Orphanet
ORPHA:166105	FASTKD2-related infantile mitochondrial encephalomyopathy	22868	FASTKD2	unknown	Orphanet
ORPHA:447	Paroxysmal nocturnal hemoglobinuria	5277	PIGA	unknown	Orphanet
ORPHA:3451	West syndrome	5277	PIGA	unknown	Orphanet
ORPHA:300496	Multiple congenital anomalies-hypotonia-seizures syndrome type 2	5277	PIGA	unknown	Orphanet
ORPHA:397922	Ferro-cerebro-cutaneous syndrome	5277	PIGA	unknown	Orphanet
ORPHA:166108	Intellectual disability, Birk-Barel type	51305	KCNK9	unknown	Orphanet
ORPHA:166119	Isolated osteopoikilosis	23592	LEMD3	unknown	Orphanet
ORPHA:1879	Melorheostosis with osteopoikilosis	23592	LEMD3	unknown	Orphanet
ORPHA:1306	Buschke-Ollendorff syndrome	23592	LEMD3	unknown	Orphanet
ORPHA:94063	12q14 microdeletion syndrome	23592	LEMD3	unknown	Orphanet
ORPHA:166260	Dentinogenesis imperfecta type 2	1834	DSPP	unknown	Orphanet
ORPHA:166265	Dentinogenesis imperfecta type 3	1834	DSPP	unknown	Orphanet
ORPHA:99789	Dentin dysplasia type I	1834	DSPP	unknown	Orphanet
ORPHA:99791	Dentin dysplasia type II	1834	DSPP	unknown	Orphanet
ORPHA:576	Mucolipidosis type II	79158	GNPTAB	unknown	Orphanet
ORPHA:423461	Mucolipidosis type III alpha/beta	79158	GNPTAB	unknown	Orphanet
ORPHA:812	Sialidosis type 1	4758	NEU1	unknown	Orphanet
ORPHA:93399	Juvenile sialidosis type 2	4758	NEU1	unknown	Orphanet
ORPHA:93400	Congenital sialidosis type 2	4758	NEU1	unknown	Orphanet
ORPHA:578	Mucolipidosis type IV	57192	MCOLN1	unknown	Orphanet
ORPHA:166282	Familial sick sinus syndrome	6331	SCN5A	unknown	Orphanet
ORPHA:154	Familial isolated dilated cardiomyopathy	6331	SCN5A	unknown	Orphanet
ORPHA:1344	Atrial standstill	6331	SCN5A	unknown	Orphanet
ORPHA:871	Familial progressive cardiac conduction defect	6331	SCN5A	unknown	Orphanet
ORPHA:228140	Idiopathic ventricular fibrillation, non Brugada type	6331	SCN5A	unknown	Orphanet
ORPHA:130	Brugada syndrome	6331	SCN5A	unknown	Orphanet
ORPHA:334	Familial atrial fibrillation	6331	SCN5A	unknown	Orphanet
ORPHA:101016	Romano-Ward syndrome	6331	SCN5A	unknown	Orphanet
ORPHA:166282	Familial sick sinus syndrome	10021	HCN4	unknown	Orphanet
ORPHA:130	Brugada syndrome	10021	HCN4	unknown	Orphanet
ORPHA:166282	Familial sick sinus syndrome	4624	MYH6	unknown	Orphanet
ORPHA:154	Familial isolated dilated cardiomyopathy	4624	MYH6	unknown	Orphanet
ORPHA:99103	Atrial septal defect, ostium secundum type	4624	MYH6	unknown	Orphanet
ORPHA:166286	Porokeratotic eccrine ostial and dermal duct nevus	2706	GJB2	unknown	Orphanet
ORPHA:477	KID syndrome	2706	GJB2	unknown	Orphanet
ORPHA:494	Keratoderma hereditarium mutilans	2706	GJB2	unknown	Orphanet
ORPHA:2202	Palmoplantar keratoderma-deafness syndrome	2706	GJB2	unknown	Orphanet
ORPHA:2698	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	2706	GJB2	unknown	Orphanet
ORPHA:90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA	2706	GJB2	unknown	Orphanet
ORPHA:90636	Autosomal recessive non-syndromic sensorineural deafness type DFNB	2706	GJB2	unknown	Orphanet
ORPHA:461	Recessive X-linked ichthyosis	412	STS	unknown	Orphanet
ORPHA:281090	Syndromic X-linked ichthyosis	412	STS	unknown	Orphanet
ORPHA:584	Mucopolysaccharidosis type 7	2990	GUSB	unknown	Orphanet
ORPHA:95	Friedreich ataxia	2395	FXN	unknown	Orphanet
ORPHA:586	Cystic fibrosis	1080	CFTR	unknown	Orphanet
ORPHA:676	Hereditary chronic pancreatitis	1080	CFTR	unknown	Orphanet
ORPHA:48	Congenital bilateral absence of vas deferens	1080	CFTR	unknown	Orphanet
ORPHA:399805	Male infertility with azoospermia or oligozoospermia due to single gene mutation	1080	CFTR	unknown	Orphanet
ORPHA:60033	Idiopathic bronchiectasis	1080	CFTR	unknown	Orphanet
ORPHA:586	Cystic fibrosis	7040	TGFB1	unknown	Orphanet
ORPHA:1328	Camurati-Engelmann disease	7040	TGFB1	unknown	Orphanet
ORPHA:586	Cystic fibrosis	51164	DCTN4	unknown	Orphanet
ORPHA:586	Cystic fibrosis	22802	CLCA4	unknown	Orphanet
ORPHA:586	Cystic fibrosis	6804	STX1A	unknown	Orphanet
ORPHA:550	MELAS	4512	MT-CO1	unknown	Orphanet
ORPHA:104	Leber hereditary optic neuropathy	4512	MT-CO1	unknown	Orphanet
ORPHA:168609	Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure	4512	MT-CO1	unknown	Orphanet
ORPHA:254905	Isolated cytochrome C oxidase deficiency	4512	MT-CO1	unknown	Orphanet
ORPHA:90641	Mitochondrial non-syndromic sensorineural deafness	4512	MT-CO1	unknown	Orphanet
ORPHA:99845	Genetic recurrent myoglobinuria	4512	MT-CO1	unknown	Orphanet
ORPHA:550	MELAS	4513	MT-CO2	unknown	Orphanet
ORPHA:254905	Isolated cytochrome C oxidase deficiency	4513	MT-CO2	unknown	Orphanet
ORPHA:550	MELAS	4514	MT-CO3	unknown	Orphanet
ORPHA:104	Leber hereditary optic neuropathy	4514	MT-CO3	unknown	Orphanet
ORPHA:254905	Isolated cytochrome C oxidase deficiency	4514	MT-CO3	unknown	Orphanet
ORPHA:99845	Genetic recurrent myoglobinuria	4514	MT-CO3	unknown	Orphanet
ORPHA:550	MELAS	4535	MT-ND1	unknown	Orphanet
ORPHA:104	Leber hereditary optic neuropathy	4535	MT-ND1	unknown	Orphanet
ORPHA:2609	Isolated complex I deficiency	4535	MT-ND1	unknown	Orphanet
ORPHA:255210	Maternally-inherited Leigh syndrome	4535	MT-ND1	unknown	Orphanet
ORPHA:550	MELAS	4538	MT-ND4	unknown	Orphanet
ORPHA:104	Leber hereditary optic neuropathy	4538	MT-ND4	unknown	Orphanet
ORPHA:168609	Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure	4538	MT-ND4	unknown	Orphanet
ORPHA:255210	Maternally-inherited Leigh syndrome	4538	MT-ND4	unknown	Orphanet
ORPHA:99718	Leber plus disease	4538	MT-ND4	unknown	Orphanet
ORPHA:550	MELAS	4540	MT-ND5	unknown	Orphanet
ORPHA:551	MERRF	4540	MT-ND5	unknown	Orphanet
ORPHA:104	Leber hereditary optic neuropathy	4540	MT-ND5	unknown	Orphanet
ORPHA:255210	Maternally-inherited Leigh syndrome	4540	MT-ND5	unknown	Orphanet
ORPHA:550	MELAS	4541	MT-ND6	unknown	Orphanet
ORPHA:104	Leber hereditary optic neuropathy	4541	MT-ND6	unknown	Orphanet
ORPHA:255210	Maternally-inherited Leigh syndrome	4541	MT-ND6	unknown	Orphanet
ORPHA:99718	Leber plus disease	4541	MT-ND6	unknown	Orphanet
ORPHA:269	Facioscapulohumeral dystrophy	2483	FRG1	unknown	Orphanet
ORPHA:269	Facioscapulohumeral dystrophy	23347	SMCHD1	unknown	Orphanet
ORPHA:2250	Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome	23347	SMCHD1	unknown	Orphanet
ORPHA:269	Facioscapulohumeral dystrophy	100288687	DUX4	unknown	Orphanet
ORPHA:480	Kearns-Sayre syndrome	4509	MT-ATP8	unknown	Orphanet
ORPHA:254913	Isolated ATP synthase deficiency	4509	MT-ATP8	unknown	Orphanet
ORPHA:397750	Periodic paralysis with later-onset distal motor neuropathy	4509	MT-ATP8	unknown	Orphanet
ORPHA:480	Kearns-Sayre syndrome	50484	RRM2B	unknown	Orphanet
ORPHA:254892	Autosomal dominant progressive external ophthalmoplegia	50484	RRM2B	unknown	Orphanet
ORPHA:255235	Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy	50484	RRM2B	unknown	Orphanet
ORPHA:329336	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	50484	RRM2B	unknown	Orphanet
ORPHA:298	Mitochondrial neurogastrointestinal encephalomyopathy	50484	RRM2B	unknown	Orphanet
ORPHA:597	Central core disease	6261	RYR1	unknown	Orphanet
ORPHA:169189	Autosomal dominant centronuclear myopathy	6261	RYR1	unknown	Orphanet
ORPHA:423	Malignant hyperthermia of anesthesia	6261	RYR1	unknown	Orphanet
ORPHA:178145	Moderate multiminicore disease with hand involvement	6261	RYR1	unknown	Orphanet
ORPHA:324581	Benign Samaritan congenital myopathy	6261	RYR1	unknown	Orphanet
ORPHA:424107	Congenital myopathy with myasthenic-like onset	6261	RYR1	unknown	Orphanet
ORPHA:33108	Lethal multiple pterygium syndrome	6261	RYR1	unknown	Orphanet
ORPHA:99741	King-Denborough syndrome	6261	RYR1	unknown	Orphanet
ORPHA:98905	Congenital multicore myopathy with external ophthalmoplegia	6261	RYR1	unknown	Orphanet
ORPHA:163746	Neurologic Waardenburg-Shah syndrome	6663	SOX10	unknown	Orphanet
ORPHA:895	Waardenburg syndrome type 2	6663	SOX10	unknown	Orphanet
ORPHA:897	Waardenburg-Shah syndrome	6663	SOX10	unknown	Orphanet
ORPHA:478	Kallmann syndrome	6663	SOX10	unknown	Orphanet
ORPHA:684	Paramyotonia congenita of Von Eulenburg	6329	SCN4A	unknown	Orphanet
ORPHA:682	Hyperkalemic periodic paralysis	6329	SCN4A	unknown	Orphanet
ORPHA:681	Hypokalemic periodic paralysis	6329	SCN4A	unknown	Orphanet
ORPHA:99734	Myotonia fluctuans	6329	SCN4A	unknown	Orphanet
ORPHA:99735	Myotonia permanens	6329	SCN4A	unknown	Orphanet
ORPHA:99736	Acetazolamide-responsive myotonia	6329	SCN4A	unknown	Orphanet
ORPHA:98913	Postsynaptic congenital myasthenic syndromes	6329	SCN4A	unknown	Orphanet
ORPHA:163931	Acrodermatitis continua suppurativa of Hallopeau	26525	IL36RN	unknown	Orphanet
ORPHA:163927	Pustulosis palmaris et plantaris	26525	IL36RN	unknown	Orphanet
ORPHA:247353	Generalized pustular psoriasis	26525	IL36RN	unknown	Orphanet
ORPHA:404546	DITRA	26525	IL36RN	unknown	Orphanet
ORPHA:163931	Acrodermatitis continua suppurativa of Hallopeau	130340	AP1S3	unknown	Orphanet
ORPHA:163927	Pustulosis palmaris et plantaris	130340	AP1S3	unknown	Orphanet
ORPHA:247353	Generalized pustular psoriasis	130340	AP1S3	unknown	Orphanet
ORPHA:273	Steinert myotonic dystrophy	1760	DMPK	unknown	Orphanet
ORPHA:163937	X-linked intellectual disability, Najm type	8573	CASK	unknown	Orphanet
ORPHA:1934	Early infantile epileptic encephalopathy	8573	CASK	unknown	Orphanet
ORPHA:614	Thomsen and Becker disease	1180	CLCN1	unknown	Orphanet
ORPHA:163966	X-linked dominant chondrodysplasia, Chassaing-Lacombe type	10013	HDAC6	unknown	Orphanet
ORPHA:163956	X-linked intellectual disability, Nascimento type	7319	UBE2A	unknown	Orphanet
ORPHA:324	Fabry disease	2717	GLA	unknown	Orphanet
ORPHA:163985	Hyperekplexia-epilepsy syndrome	23229	ARHGEF9	unknown	Orphanet
ORPHA:163988	Developmental delay-deafness syndrome, Hildebrand type	5456	POU3F4	unknown	Orphanet
ORPHA:383	X-linked mixed deafness with perilymphatic gusher	5456	POU3F4	unknown	Orphanet
ORPHA:778	Rett syndrome	4204	MECP2	unknown	Orphanet
ORPHA:1762	Trisomy Xq28	4204	MECP2	unknown	Orphanet
ORPHA:3077	X-linked intellectual disability-psychosis-macroorchidism syndrome	4204	MECP2	unknown	Orphanet
ORPHA:777	X-linked non-syndromic intellectual disability	4204	MECP2	unknown	Orphanet
ORPHA:3095	Atypical Rett syndrome	4204	MECP2	unknown	Orphanet
ORPHA:209370	Severe neonatal-onset encephalopathy with microcephaly	4204	MECP2	unknown	Orphanet
ORPHA:307	Juvenile myoclonic epilepsy	785	CACNB4	unknown	Orphanet
ORPHA:211067	Episodic ataxia type 5	785	CACNB4	unknown	Orphanet
ORPHA:307	Juvenile myoclonic epilepsy	114327	EFHC1	unknown	Orphanet
ORPHA:1941	Juvenile absence epilepsy	114327	EFHC1	unknown	Orphanet
ORPHA:307	Juvenile myoclonic epilepsy	2554	GABRA1	unknown	Orphanet
ORPHA:64280	Childhood absence epilepsy	2554	GABRA1	unknown	Orphanet
ORPHA:33069	Dravet syndrome	2554	GABRA1	unknown	Orphanet
ORPHA:307	Juvenile myoclonic epilepsy	2563	GABRD	unknown	Orphanet
ORPHA:1606	1p36 deletion syndrome	2563	GABRD	unknown	Orphanet
ORPHA:36387	Generalized epilepsy with febrile seizures-plus	2563	GABRD	unknown	Orphanet
ORPHA:307	Juvenile myoclonic epilepsy	3786	KCNQ3	unknown	Orphanet
ORPHA:1949	Benign familial neonatal epilepsy	3786	KCNQ3	unknown	Orphanet
ORPHA:306	Benign familial infantile epilepsy	3786	KCNQ3	unknown	Orphanet
ORPHA:307	Juvenile myoclonic epilepsy	8629	JRK	unknown	Orphanet
ORPHA:64280	Childhood absence epilepsy	8629	JRK	unknown	Orphanet
ORPHA:307	Juvenile myoclonic epilepsy	1181	CLCN2	unknown	Orphanet
ORPHA:363540	Leukoencephalopathy with mild cerebellar ataxia and white matter edema	1181	CLCN2	unknown	Orphanet
ORPHA:892	Von Hippel-Lindau disease	7428	VHL	unknown	Orphanet
ORPHA:276624	Sporadic pheochromocytoma	7428	VHL	unknown	Orphanet
ORPHA:238557	Chuvash erythrocytosis	7428	VHL	unknown	Orphanet
ORPHA:29072	Hereditary pheochromocytoma-paraganglioma	7428	VHL	unknown	Orphanet
ORPHA:164736	Familial advanced sleep-phase syndrome	1453	CSNK1D	unknown	Orphanet
ORPHA:164736	Familial advanced sleep-phase syndrome	8864	PER2	unknown	Orphanet
ORPHA:164736	Familial advanced sleep-phase syndrome	8863	PER3	unknown	Orphanet
ORPHA:731	Autosomal recessive polycystic kidney disease	5314	PKHD1	unknown	Orphanet
ORPHA:53035	Caroli disease	5314	PKHD1	unknown	Orphanet
ORPHA:138	CHARGE syndrome	9723	SEMA3E	unknown	Orphanet
ORPHA:138	CHARGE syndrome	55636	CHD7	unknown	Orphanet
ORPHA:478	Kallmann syndrome	55636	CHD7	unknown	Orphanet
ORPHA:432	Normosmic congenital hypogonadotropic hypogonadism	55636	CHD7	unknown	Orphanet
ORPHA:39041	Omenn syndrome	55636	CHD7	unknown	Orphanet
ORPHA:165805	Familial mesial temporal lobe epilepsy with febrile seizures	57094	CPA6	unknown	Orphanet
ORPHA:163717	Benign familial mesial temporal lobe epilepsy	57094	CPA6	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	6311	ATXN2	unknown	Orphanet
ORPHA:98756	Spinocerebellar ataxia type 2	6311	ATXN2	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	25978	CHMP2B	unknown	Orphanet
ORPHA:275864	Behavioral variant of frontotemporal dementia	25978	CHMP2B	unknown	Orphanet
ORPHA:100069	Semantic dementia	25978	CHMP2B	unknown	Orphanet
ORPHA:100070	Progressive non-fluent aphasia	25978	CHMP2B	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	6647	SOD1	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	54209	TREM2	unknown	Orphanet
ORPHA:2770	Nasu-Hakola disease	54209	TREM2	unknown	Orphanet
ORPHA:275864	Behavioral variant of frontotemporal dementia	54209	TREM2	unknown	Orphanet
ORPHA:100069	Semantic dementia	54209	TREM2	unknown	Orphanet
ORPHA:100070	Progressive non-fluent aphasia	54209	TREM2	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	9217	VAPB	unknown	Orphanet
ORPHA:209335	Adult-onset proximal spinal muscular atrophy, autosomal dominant	9217	VAPB	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	7415	VCP	unknown	Orphanet
ORPHA:275872	Frontotemporal dementia with motor neuron disease	7415	VCP	unknown	Orphanet
ORPHA:275864	Behavioral variant of frontotemporal dementia	7415	VCP	unknown	Orphanet
ORPHA:329475	Spastic paraplegia-Paget disease of bone syndrome	7415	VCP	unknown	Orphanet
ORPHA:329478	Adult-onset distal myopathy due to VCP mutation	7415	VCP	unknown	Orphanet
ORPHA:435387	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	7415	VCP	unknown	Orphanet
ORPHA:52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	7415	VCP	unknown	Orphanet
ORPHA:100069	Semantic dementia	7415	VCP	unknown	Orphanet
ORPHA:100070	Progressive non-fluent aphasia	7415	VCP	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	4744	NEFH	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	10133	OPTN	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	1639	DCTN1	unknown	Orphanet
ORPHA:178509	Perry syndrome	1639	DCTN1	unknown	Orphanet
ORPHA:139589	Distal hereditary motor neuropathy type 7	1639	DCTN1	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	23435	TARDBP	unknown	Orphanet
ORPHA:275872	Frontotemporal dementia with motor neuron disease	23435	TARDBP	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	9896	FIG4	unknown	Orphanet
ORPHA:139515	Charcot-Marie-Tooth disease type 4J	9896	FIG4	unknown	Orphanet
ORPHA:3472	Yunis-Varon syndrome	9896	FIG4	unknown	Orphanet
ORPHA:208441	Bilateral parasagittal parieto-occipital polymicrogyria	9896	FIG4	unknown	Orphanet
ORPHA:803	Amyotrophic lateral sclerosis	2521	FUS	unknown	Orphanet
